age,gender,field,lfs,contract,js,educ,peduc,wage,hours,empstat_edt,couple,child,lit,num,ps
63,Female,General programmes,Out of the labour force,NA,NA,12,Neither parent has attained upper secondary,NA,0,3,1,3,-1.35112083,-1.225268126,NA
37,Female,"Humanities, languages and arts",Out of the labour force,NA,NA,14,At least one parent has attained tertiary,NA,0,3,1,NA,1.231980562,0.494431823,0.545884728
57,Female,"Science, mathematics and computing",Employed,An indefinite contract,Satisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",1502.890173,40,1,1,2,-0.01910207,-0.159004614,-0.251893193
39,Female,Teacher training and education science,Out of the labour force,NA,NA,14,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,1,0.150743529,-0.371774495,-0.086266756
48,Female,"Humanities, languages and arts",Out of the labour force,NA,NA,14,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,3,-0.918894529,-1.048983216,-1.91708982
47,Female,Teacher training and education science,Employed,Other,Neither satisfied nor dissatisfied,16,"At least one parent has attained secondary and post-secondary, non-tertiary",739.8843931,25,1,1,2,0.480989128,-0.19090575,-1.887542486
61,Male,General programmes,Out of the labour force,NA,NA,12,NA,NA,0,3,1,2,-1.912435412,-1.699128032,NA
38,Male,"Social sciences, business and law",Employed,An indefinite contract,Neither satisfied nor dissatisfied,16,At least one parent has attained tertiary,NA,60,1,1,1,0.421930909,0.862737417,0.216745615
40,Male,General programmes,Employed,An indefinite contract,Neither satisfied nor dissatisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",2644.230769,40,1,0,NA,-2.268317223,-2.506951094,NA
40,Female,General programmes,Employed,A fixed term contract,Satisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",1380,40,1,1,2,-0.042351156,0.074395902,0.478795022
37,Female,Teacher training and education science,Employed,An indefinite contract,Extremely satisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",1050.972149,22,2,1,NA,-1.966145277,-2.063697815,-1.161958456
34,Female,"Humanities, languages and arts",Employed,An indefinite contract,Neither satisfied nor dissatisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",853.8461538,25,2,0,NA,0.240906954,0.176500723,0.007157426
30,Male,"Engineering, manufacturing and construction",Employed,An indefinite contract,Neither satisfied nor dissatisfied,21,At least one parent has attained tertiary,1479.768786,50,1,0,NA,1.060898304,0.504828215,1.02625978
53,Female,General programmes,Out of the labour force,NA,NA,12,Neither parent has attained upper secondary,NA,0,3,1,3,0.698137283,0.712254107,NA
47,Female,General programmes,Employed,NA,Satisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,8,1,1,2,-1.015788794,-0.595705032,-1.66407001
57,Male,"Social sciences, business and law",Employed,An indefinite contract,Satisfied,16,At least one parent has attained tertiary,935.8656758,42,1,1,2,0.553478003,0.46570605,-0.098633498
19,Male,General programmes,Out of the labour force,NA,NA,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,0,NA,0.430869579,0.376551062,1.296203017
41,Female,Teacher training and education science,Unemployed,NA,NA,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,0,NA,0.411903828,0.596718431,0.305964231
33,Female,Services,Out of the labour force,NA,NA,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,2,-2.362111807,-2.704318762,NA
37,Male,General programmes,Employed,An indefinite contract,Satisfied,16,At least one parent has attained tertiary,1755.852843,46,1,NA,NA,0.272505671,0.727220297,0.014698601
63,Male,"Engineering, manufacturing and construction",Employed,An indefinite contract,Satisfied,16,"At least one parent has attained secondary and post-secondary, non-tertiary",963.3911368,48,1,NA,NA,0.022827057,0.160089225,-0.063063256
51,Female,NA,Employed,A fixed term contract,Satisfied,9,"At least one parent has attained secondary and post-secondary, non-tertiary",1500,28,2,0,3,-0.482048541,-0.962770283,NA
34,Female,Health and welfare,Employed,An indefinite contract,Satisfied,16,"At least one parent has attained secondary and post-secondary, non-tertiary",1965.317919,40,1,1,2,0.079807304,0.345494509,-1.178351402
35,Male,"Science, mathematics and computing",Employed,An indefinite contract,Satisfied,18,"At least one parent has attained secondary and post-secondary, non-tertiary",2349.710983,50,1,1,1,1.254550099,1.557889581,1.162901759
28,Male,"Humanities, languages and arts",Unemployed,NA,NA,16,At least one parent has attained tertiary,NA,0,3,0,NA,1.72143805,0.776297987,0.667433918
32,Female,Services,Employed,An indefinite contract,Neither satisfied nor dissatisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",1071.478923,41,1,NA,NA,0.663076401,0.423307061,1.25632751
64,Male,Agriculture and veterinary,Employed,An indefinite contract,Neither satisfied nor dissatisfied,16,At least one parent has attained tertiary,963.3911368,12,2,NA,NA,-1.821724772,-1.648141146,NA
60,Male,"Engineering, manufacturing and construction",Employed,A fixed term contract,Neither satisfied nor dissatisfied,16,NA,NA,NA,2,1,0,0.456545204,0.696665227,-0.862862051
33,Male,Teacher training and education science,Employed,An indefinite contract,Satisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,35,1,1,1,-2.877459288,-3.590441227,-2.065993309
26,Male,"Engineering, manufacturing and construction",Employed,An indefinite contract,Dissatisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",1416.80253,45,1,0,NA,0.668894768,0.907717884,0.844545782
49,Female,Teacher training and education science,Employed,An indefinite contract,Neither satisfied nor dissatisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",1390.532544,65,1,1,2,1.008076549,0.746843517,-0.047302756
34,Male,Teacher training and education science,Employed,An indefinite contract,Satisfied,16,At least one parent has attained tertiary,1401.296199,66,1,1,NA,0.903148532,0.592045605,1.002656698
39,Male,General programmes,Employed,An indefinite contract,Satisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",2825.947335,45,1,1,2,0.136171684,0.047352467,-0.33855629
34,Female,General programmes,Employed,An indefinite contract,Satisfied,14,Neither parent has attained upper secondary,700,50,2,0,2,-1.535287738,-1.41191864,-0.304909497
34,Female,"Social sciences, business and law",Employed,An indefinite contract,Neither satisfied nor dissatisfied,12,At least one parent has attained tertiary,670.5202312,20,2,1,2,-2.24514699,-2.218748331,-1.903088808
58,Female,Health and welfare,Out of the labour force,NA,NA,14,Neither parent has attained upper secondary,NA,0,3,1,2,-0.443105668,-0.158128977,-0.611367702
50,Female,Services,Employed,A fixed term contract,Satisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",834.0384615,20,2,1,2,-1.054327846,-1.118764639,-1.839538693
17,Female,NA,Out of the labour force,NA,NA,9,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,0,NA,-0.867436051,-1.127185822,-0.691616356
40,Female,"Social sciences, business and law",Out of the labour force,NA,NA,14,At least one parent has attained tertiary,NA,0,3,1,2,-0.148146346,-0.215576008,NA
27,Male,General programmes,Employed,A fixed term contract,Satisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",820,42,2,0,NA,-1.150723457,-0.941913128,-0.442384511
48,Female,General programmes,Employed,An indefinite contract,Satisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",850,14,2,1,1,-0.069168836,-0.263281882,NA
49,Female,General programmes,Employed,An indefinite contract,Extremely satisfied,12,NA,845.3846154,30,2,0,1,-0.767346919,-0.197907865,-1.081586361
21,Male,General programmes,Out of the labour force,NA,NA,12,At least one parent has attained tertiary,NA,0,3,NA,NA,-0.585600674,0.137767911,-0.378571481
57,Female,NA,Employed,An indefinite contract,Satisfied,9,NA,1085.289607,49,1,0,2,-1.719231367,-1.003384233,-1.550446391
30,Female,General programmes,Employed,An indefinite contract,Satisfied,12,At least one parent has attained tertiary,800,38,2,1,2,-1.355522752,-1.064002514,NA
59,Male,"Social sciences, business and law",Employed,An indefinite contract,Neither satisfied nor dissatisfied,10,Neither parent has attained upper secondary,1569.864384,40,1,1,2,-1.260468125,-1.317209125,NA
24,Female,"Social sciences, business and law",Employed,An indefinite contract,Satisfied,13,At least one parent has attained tertiary,4812.323996,24,1,0,NA,-0.065490477,-0.566422522,NA
63,Female,General programmes,Out of the labour force,NA,NA,12,Neither parent has attained upper secondary,NA,0,3,1,3,-2.317716599,-1.658273935,NA
24,Female,"Social sciences, business and law",Employed,An indefinite contract,Neither satisfied nor dissatisfied,16,At least one parent has attained tertiary,1673.076923,50,1,NA,NA,0.848237872,1.082219362,1.532372594
45,Male,Services,Employed,An indefinite contract,Satisfied,14,At least one parent has attained tertiary,722.5433526,48,1,1,1,-0.612231493,-0.592369854,NA
33,Female,"Social sciences, business and law",Employed,An indefinite contract,Satisfied,10,"At least one parent has attained secondary and post-secondary, non-tertiary",950,12,2,1,1,0.07506565,-0.250350237,-0.501618922
62,Female,NA,Out of the labour force,NA,NA,9,NA,NA,0,3,1,2,-0.09306813,-0.330357939,NA
64,Male,NA,Employed,NA,Neither satisfied nor dissatisfied,9,NA,NA,48,1,1,2,-0.841945589,-0.507487059,NA
38,Female,NA,Unemployed,NA,NA,10,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,0,NA,0.982242525,0.405008703,0.29812929
16,Male,NA,Out of the labour force,NA,NA,9,At least one parent has attained tertiary,NA,0,3,0,NA,0.220603064,-0.326072901,NA
61,Female,"Social sciences, business and law",Out of the labour force,NA,NA,12,Neither parent has attained upper secondary,NA,0,3,1,2,-1.000718355,-0.467590004,NA
35,Female,"Engineering, manufacturing and construction",Employed,An indefinite contract,Satisfied,18,At least one parent has attained tertiary,3076.923077,50,1,1,NA,2.300705433,1.288777113,NA
41,Female,Teacher training and education science,Employed,An apprenticeship or other training scheme,Neither satisfied nor dissatisfied,13,"At least one parent has attained secondary and post-secondary, non-tertiary",726.6721718,35,2,0,3,-0.466916144,-0.772068322,-1.229560614
50,Male,General programmes,Employed,NA,Satisfied,16,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,30,3,0,NA,0.003264711,0.496439159,NA
33,Male,"Engineering, manufacturing and construction",Employed,An indefinite contract,Satisfied,18,"At least one parent has attained secondary and post-secondary, non-tertiary",1892.018675,50,1,1,2,1.053517222,1.584159732,2.122995615
63,Female,Teacher training and education science,Out of the labour force,NA,NA,16,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,2,0.072836846,0.611642241,-0.552975357
50,Female,General programmes,Employed,A fixed term contract,Satisfied,16,At least one parent has attained tertiary,1424.038462,40,1,1,2,0.477857083,1.274971366,0.63757205
38,Male,"Social sciences, business and law",Employed,An indefinite contract,Satisfied,16,At least one parent has attained tertiary,7046.153846,50,1,1,NA,-1.004607916,-0.928526282,-1.336254358
55,Female,Teacher training and education science,Employed,A fixed term contract,Neither satisfied nor dissatisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",1000,43,2,NA,1,0.064758696,1.085456014,-0.91429776
30,Female,"Science, mathematics and computing",Employed,An indefinite contract,Extremely satisfied,18,At least one parent has attained tertiary,3022.836538,32,1,0,NA,1.343460083,0.812147856,2.603648424
34,Male,"Engineering, manufacturing and construction",Employed,An indefinite contract,Dissatisfied,16,At least one parent has attained tertiary,2080.769231,50,1,1,2,1.029808164,1.439481616,2.13598299
19,Female,General programmes,Employed,A fixed term contract,Neither satisfied nor dissatisfied,12,At least one parent has attained tertiary,1000,6,3,0,NA,0.760085404,0.433242112,1.278534174
35,Female,General programmes,Employed,An indefinite contract,Extremely dissatisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",904.7499372,23,2,1,3,-0.250340283,-0.507362843,NA
48,Male,"Social sciences, business and law",Employed,An indefinite contract,Satisfied,16,"At least one parent has attained secondary and post-secondary, non-tertiary",4487.179487,60,1,1,3,0.408170998,0.695569158,0.075740889
52,Female,General programmes,Employed,NA,Extremely dissatisfied,12,Neither parent has attained upper secondary,NA,40,1,0,3,0.5595209,0.354830414,NA
58,Male,"Science, mathematics and computing",Employed,NA,Neither satisfied nor dissatisfied,16,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,60,1,1,2,0.167345598,0.980678022,NA
47,Female,Teacher training and education science,Out of the labour force,NA,NA,14,At least one parent has attained tertiary,NA,0,3,1,NA,1.383612037,0.796346843,NA
